bw_mhz,dwell_ms,sweep_period_s,n_blocks,scans_per_sweep_s,pred_energy_j,evaluated,reject_reason,poi_10,poi_30,poi_60,poi_p1_60,energy_j,energy_cap_j,scan_span_frac,n_scans,n_unique_detections,energy_per_detection_j,coverage_frac,max_staleness_p1_s,admissible
1.0,50.0,10.0,200,20.0,63.047760000000004,0,predicted 63.05 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,50.0,15.0,200,13.333333333333334,42.231840000000005,0,predicted 42.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,50.0,20.0,200,10.0,31.823880000000003,0,predicted 31.82 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,50.0,30.0,200,6.666666666666667,21.415920000000003,0,predicted 21.42 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,50.0,60.0,200,3.3333333333333335,11.00796,0,predicted 11.01 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,0.5,200,400.0,2449.5552,0,predicted 2449.56 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,1.0,200,200.0,1225.0775999999998,0,predicted 1225.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,2.0,200,100.0,612.8388,0,predicted 612.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,3.0,200,66.66666666666667,408.7592,0,predicted 408.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,5.0,200,40.0,245.49551999999997,0,predicted 245.50 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,7.5,200,26.666666666666668,163.86368,0,predicted 163.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,10.0,200,20.0,123.04775999999998,0,predicted 123.05 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,15.0,200,13.333333333333334,82.23183999999999,0,predicted 82.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,20.0,200,10.0,61.823879999999996,0,predicted 61.82 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,30.0,200,6.666666666666667,41.41592,0,predicted 41.42 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,100.0,60.0,200,3.3333333333333335,21.00796,0,predicted 21.01 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,0.5,200,400.0,4849.555200000001,0,predicted 4849.56 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,1.0,200,200.0,2425.0776,0,predicted 2425.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,2.0,200,100.0,1212.8388,0,predicted 1212.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,3.0,200,66.66666666666667,808.7592000000001,0,predicted 808.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,5.0,200,40.0,485.49552000000006,0,predicted 485.50 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,7.5,200,26.666666666666668,323.86368000000004,0,predicted 323.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,10.0,200,20.0,243.04776,0,predicted 243.05 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,15.0,200,13.333333333333334,162.23184,0,predicted 162.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,20.0,200,10.0,121.82388,0,predicted 121.82 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,30.0,200,6.666666666666667,81.41592,0,predicted 81.42 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,200.0,60.0,200,3.3333333333333335,41.007960000000004,0,predicted 41.01 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,1.0,0.5,100,200.0,37.5504,0,predicted 37.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,1.0,1.0,100,100.0,19.075200000000002,0,predicted 19.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,1.0,2.0,100,50.0,9.8376,0,predicted 9.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,1.0,3.0,100,33.333333333333336,6.7584,0,predicted 6.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,2.0,0.5,100,200.0,49.55040000000001,0,predicted 49.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,2.0,1.0,100,100.0,25.075200000000006,0,predicted 25.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,2.0,2.0,100,50.0,12.837600000000002,0,predicted 12.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,2.0,3.0,100,33.333333333333336,8.7584,0,predicted 8.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,5.0,0.5,100,200.0,85.5504,0,predicted 85.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,5.0,1.0,100,100.0,43.0752,0,predicted 43.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,5.0,2.0,100,50.0,21.837600000000002,0,predicted 21.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,5.0,3.0,100,33.333333333333336,14.7584,0,predicted 14.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,5.0,5.0,100,20.0,9.09504,0,predicted 9.10 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,5.0,7.5,100,13.333333333333334,6.26336,0,predicted 6.26 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,10.0,0.5,100,200.0,145.55039999999997,0,predicted 145.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,10.0,1.0,100,100.0,73.07519999999998,0,predicted 73.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,10.0,2.0,100,50.0,36.837599999999995,0,predicted 36.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,10.0,3.0,100,33.333333333333336,24.758399999999998,0,predicted 24.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,10.0,5.0,100,20.0,15.09504,0,predicted 15.10 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,10.0,7.5,100,13.333333333333334,10.263359999999999,0,predicted 10.26 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,10.0,10.0,100,10.0,7.847519999999999,0,predicted 7.85 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,20.0,0.5,100,200.0,265.5504,0,predicted 265.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,20.0,1.0,100,100.0,133.0752,0,predicted 133.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,20.0,2.0,100,50.0,66.8376,0,predicted 66.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,20.0,3.0,100,33.333333333333336,44.7584,0,predicted 44.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,20.0,5.0,100,20.0,27.095040000000004,0,predicted 27.10 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,20.0,7.5,100,13.333333333333334,18.263360000000002,0,predicted 18.26 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,20.0,10.0,100,10.0,13.847520000000001,0,predicted 13.85 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,20.0,15.0,100,6.666666666666667,9.43168,0,predicted 9.43 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,20.0,20.0,100,5.0,7.22376,0,predicted 7.22 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,50.0,0.5,100,200.0,625.5504000000001,0,predicted 625.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,50.0,1.0,100,100.0,313.07520000000005,0,predicted 313.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,50.0,2.0,100,50.0,156.8376,0,predicted 156.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,50.0,3.0,100,33.333333333333336,104.75840000000001,0,predicted 104.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,50.0,5.0,100,20.0,63.095040000000004,0,predicted 63.10 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,50.0,7.5,100,13.333333333333334,42.263360000000006,0,predicted 42.26 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,50.0,10.0,100,10.0,31.847520000000003,0,predicted 31.85 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,50.0,15.0,100,6.666666666666667,21.431680000000004,0,predicted 21.43 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,50.0,20.0,100,5.0,16.223760000000002,0,predicted 16.22 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,50.0,30.0,100,3.3333333333333335,11.01584,0,predicted 11.02 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,0.5,100,200.0,1225.5503999999999,0,predicted 1225.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,1.0,100,100.0,613.0752,0,predicted 613.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,2.0,100,50.0,306.8376,0,predicted 306.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,3.0,100,33.333333333333336,204.7584,0,predicted 204.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,5.0,100,20.0,123.09503999999998,0,predicted 123.10 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,7.5,100,13.333333333333334,82.26335999999999,0,predicted 82.26 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,10.0,100,10.0,61.847519999999996,0,predicted 61.85 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,15.0,100,6.666666666666667,41.43168,0,predicted 41.43 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,20.0,100,5.0,31.22376,0,predicted 31.22 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,30.0,100,3.3333333333333335,21.01584,0,predicted 21.02 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,100.0,60.0,100,1.6666666666666667,10.80792,0,predicted 10.81 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,0.5,100,200.0,2425.5504,0,predicted 2425.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,1.0,100,100.0,1213.0752,0,predicted 1213.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,2.0,100,50.0,606.8376000000001,0,predicted 606.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,3.0,100,33.333333333333336,404.75840000000005,0,predicted 404.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,5.0,100,20.0,243.09504,0,predicted 243.10 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,7.5,100,13.333333333333334,162.26336,0,predicted 162.26 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,10.0,100,10.0,121.84752,0,predicted 121.85 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,15.0,100,6.666666666666667,81.43168,0,predicted 81.43 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,20.0,100,5.0,61.223760000000006,0,predicted 61.22 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,30.0,100,3.3333333333333335,41.015840000000004,0,predicted 41.02 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
2.0,200.0,60.0,100,1.6666666666666667,20.807920000000003,0,predicted 20.81 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,1.0,0.5,40,80.0,15.936,0,predicted 15.94 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,1.0,1.0,40,40.0,8.268,0,predicted 8.27 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,2.0,0.5,40,80.0,20.735999999999997,0,predicted 20.74 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,2.0,1.0,40,40.0,10.667999999999997,0,predicted 10.67 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,5.0,0.5,40,80.0,35.13600000000001,0,predicted 35.14 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,5.0,1.0,40,40.0,17.868000000000006,0,predicted 17.87 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,5.0,2.0,40,20.0,9.234000000000002,0,predicted 9.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,5.0,3.0,40,13.333333333333334,6.356000000000001,0,predicted 6.36 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,10.0,0.5,40,80.0,59.136,0,predicted 59.14 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,10.0,1.0,40,40.0,29.868000000000002,0,predicted 29.87 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,10.0,2.0,40,20.0,15.234,0,predicted 15.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,10.0,3.0,40,13.333333333333334,10.356,0,predicted 10.36 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,10.0,5.0,40,8.0,6.4536,0,predicted 6.45 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,20.0,0.5,40,80.0,107.13599999999998,0,predicted 107.14 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,20.0,1.0,40,40.0,53.867999999999995,0,predicted 53.87 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,20.0,2.0,40,20.0,27.233999999999998,0,predicted 27.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,20.0,3.0,40,13.333333333333334,18.356,0,predicted 18.36 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,20.0,5.0,40,8.0,11.253599999999999,0,predicted 11.25 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,20.0,7.5,40,5.333333333333333,7.702399999999999,0,predicted 7.70 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,20.0,10.0,40,4.0,5.926799999999999,0,predicted 5.93 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,50.0,0.5,40,80.0,251.13599999999994,0,predicted 251.14 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,50.0,1.0,40,40.0,125.86799999999997,0,predicted 125.87 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,50.0,2.0,40,20.0,63.23399999999999,0,predicted 63.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,50.0,3.0,40,13.333333333333334,42.355999999999995,0,predicted 42.36 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,50.0,5.0,40,8.0,25.653599999999997,0,predicted 25.65 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,50.0,7.5,40,5.333333333333333,17.3024,0,predicted 17.30 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,50.0,10.0,40,4.0,13.126799999999998,0,predicted 13.13 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,50.0,15.0,40,2.6666666666666665,8.951199999999998,0,predicted 8.95 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,50.0,20.0,40,2.0,6.863399999999999,0,predicted 6.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,100.0,0.5,40,80.0,491.13599999999997,0,predicted 491.14 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,100.0,1.0,40,40.0,245.86799999999997,0,predicted 245.87 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,100.0,2.0,40,20.0,123.23399999999998,0,predicted 123.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,100.0,3.0,40,13.333333333333334,82.356,0,predicted 82.36 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,100.0,5.0,40,8.0,49.6536,0,predicted 49.65 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,100.0,7.5,40,5.333333333333333,33.3024,0,predicted 33.30 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,100.0,10.0,40,4.0,25.1268,0,predicted 25.13 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,100.0,15.0,40,2.6666666666666665,16.9512,0,predicted 16.95 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,100.0,20.0,40,2.0,12.863399999999999,0,predicted 12.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,100.0,30.0,40,1.3333333333333333,8.775599999999999,0,predicted 8.78 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,0.5,40,80.0,971.136,0,predicted 971.14 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,1.0,40,40.0,485.868,0,predicted 485.87 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,2.0,40,20.0,243.23399999999998,0,predicted 243.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,3.0,40,13.333333333333334,162.356,0,predicted 162.36 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,5.0,40,8.0,97.65359999999998,0,predicted 97.65 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,7.5,40,5.333333333333333,65.30239999999999,0,predicted 65.30 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,10.0,40,4.0,49.126799999999996,0,predicted 49.13 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,15.0,40,2.6666666666666665,32.9512,0,predicted 32.95 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,20.0,40,2.0,24.8634,0,predicted 24.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,30.0,40,1.3333333333333333,16.7756,0,predicted 16.78 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
5.0,200.0,60.0,40,0.6666666666666666,8.6878,0,predicted 8.69 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,1.0,0.5,20,40.0,8.711999999999998,0,predicted 8.71 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,2.0,0.5,20,40.0,11.112,0,predicted 11.11 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,2.0,1.0,20,20.0,5.856,0,predicted 5.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,5.0,0.5,20,40.0,18.312,0,predicted 18.31 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,5.0,1.0,20,20.0,9.456,0,predicted 9.46 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,10.0,0.5,20,40.0,30.312,0,predicted 30.31 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,10.0,1.0,20,20.0,15.456,0,predicted 15.46 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,10.0,2.0,20,10.0,8.028,0,predicted 8.03 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,20.0,0.5,20,40.0,54.312000000000005,0,predicted 54.31 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,20.0,1.0,20,20.0,27.456000000000003,0,predicted 27.46 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,20.0,2.0,20,10.0,14.028,0,predicted 14.03 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,20.0,3.0,20,6.666666666666667,9.552,0,predicted 9.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,20.0,5.0,20,4.0,5.9712,0,predicted 5.97 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,50.0,0.5,20,40.0,126.31200000000001,0,predicted 126.31 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,50.0,1.0,20,20.0,63.45600000000001,0,predicted 63.46 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,50.0,2.0,20,10.0,32.028000000000006,0,predicted 32.03 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,50.0,3.0,20,6.666666666666667,21.552000000000003,0,predicted 21.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,50.0,5.0,20,4.0,13.1712,0,predicted 13.17 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,50.0,7.5,20,2.6666666666666665,8.9808,0,predicted 8.98 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,50.0,10.0,20,2.0,6.8856,0,predicted 6.89 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,100.0,0.5,20,40.0,246.312,0,predicted 246.31 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,100.0,1.0,20,20.0,123.456,0,predicted 123.46 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,100.0,2.0,20,10.0,62.028000000000006,0,predicted 62.03 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,100.0,3.0,20,6.666666666666667,41.552,0,predicted 41.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,100.0,5.0,20,4.0,25.171200000000002,0,predicted 25.17 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,100.0,7.5,20,2.6666666666666665,16.980800000000002,0,predicted 16.98 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,100.0,10.0,20,2.0,12.8856,0,predicted 12.89 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,100.0,15.0,20,1.3333333333333333,8.7904,0,predicted 8.79 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,100.0,20.0,20,1.0,6.7428,0,predicted 6.74 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,200.0,0.5,20,40.0,486.312,0,predicted 486.31 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
